customer_id,registration_date,age,gender,city,annual_income,segment,lifetime_value,total_orders,avg_order_value,preferred_channel,sessions_per_month,churn_probability,satisfaction_score,days_since_last_purchase
CUST001862,2023-12-22,31.0,Male,Chennai,100000.0,Occasional,2612.27,12,522.45,Email,14,0.2479,,22
CUST001863,2020-04-10,33.0,Female,Mumbai,118000.0,At-Risk,5758.39,11,719.8,In-Store,4,0.1625,4,333
CUST001864,2023-12-05,28.0,Female,Pune,100000.0,Regular,9648.95,9,877.18,Social Media,17,0.5795,,9
CUST001865,2022-05-28,32.0,Female,Chennai,147000.0,Occasional,4548.93,4,413.54,Mobile App,11,0.4764,3,36
CUST001866,2019-09-14,23.0,Female,Hyderabad,100000.0,Regular,23432.37,6,1952.7,Social Media,11,0.1927,5,22
CUST001867,2021-06-12,45.0,Female,Kolkata,100000.0,Regular,23786.08,6,2162.37,Social Media,18,0.5602,5,30
CUST001868,2019-02-21,42.0,Male,Chennai,100000.0,Premium,90296.55,16,11287.07,Website,54,0.6483,5,18
CUST001869,2023-06-24,60.0,Male,Hyderabad,100000.0,Occasional,6396.45,10,799.56,In-Store,17,0.1075,5,41
CUST001870,2021-09-16,61.0,Male,Mumbai,100000.0,Regular,28496.56,4,4749.43,Website,12,0.3954,5,8
CUST001871,2023-08-30,46.0,Male,Pune,100000.0,Premium,66526.7,19,11087.78,Email,48,0.2048,4,7
CUST001872,2021-02-24,,Female,Mumbai,100000.0,New,9288.17,11,928.82,Email,11,0.1857,,53
CUST001873,2022-12-26,37.0,Female,Hyderabad,100000.0,Occasional,9107.68,6,1517.95,In-Store,20,0.3528,2,36
CUST001874,2022-06-28,39.0,Male,Chennai,100000.0,Regular,19677.57,9,2186.4,Social Media,18,0.3104,3,26
CUST001875,2023-04-11,29.0,Male,Mumbai,115000.0,Regular,9960.76,11,1245.1,In-Store,17,0.1289,5,8
CUST001876,2020-12-09,23.0,Other,Hyderabad,100000.0,Regular,24475.51,11,2719.5,Website,20,0.1775,,23
CUST001877,2021-07-22,37.0,Male,Chennai,100000.0,Premium,38942.26,21,6490.38,In-Store,48,0.2594,2,2
CUST001878,2020-12-18,52.0,Female,Kolkata,148000.0,Occasional,6686.85,7,742.98,Website,11,0.3133,5,21
CUST001879,2020-12-27,41.0,Female,Kolkata,100000.0,Regular,22915.57,6,4583.11,In-Store,13,0.2414,,41
CUST001880,2019-03-21,37.0,Female,Hyderabad,100000.0,Regular,13414.25,3,1916.32,In-Store,14,0.2494,3,49
CUST001881,2022-04-17,45.0,Male,Kolkata,111000.0,Occasional,3306.9,9,661.38,Mobile App,21,0.4599,4,48
CUST001882,2023-05-15,29.0,Male,Pune,118000.0,Occasional,5021.81,3,456.53,In-Store,16,0.3144,5,6
CUST001883,2023-03-24,31.0,Male,Bangalore,100000.0,Regular,24377.83,8,4062.97,In-Store,15,0.2003,4,38
CUST001884,2022-05-20,43.0,Male,Kolkata,100000.0,Premium,93480.78,22,9348.08,Mobile App,48,0.0359,3,44
CUST001885,2021-10-09,40.0,Male,Bangalore,100000.0,New,15211.59,5,1901.45,In-Store,20,0.4638,3,9
CUST001886,2023-09-25,56.0,Female,Hyderabad,100000.0,New,9689.85,11,968.99,Website,13,0.1715,4,47
CUST001887,2022-03-26,39.0,Male,Chennai,100000.0,Regular,11954.8,8,1328.31,Mobile App,13,0.5728,3,58
CUST001888,2021-01-14,42.0,Female,Pune,,Regular,28236.89,6,7059.22,In-Store,10,0.1369,3,9
CUST001889,2019-06-28,24.0,Male,Mumbai,100000.0,New,13673.77,4,1709.22,Mobile App,17,0.2509,3,18
CUST001890,2019-06-30,33.0,Female,Kolkata,100000.0,Occasional,6270.01,6,783.75,In-Store,17,0.5588,5,57
CUST001891,2023-03-26,27.0,Male,Mumbai,100000.0,Premium,94333.9,13,15722.32,Mobile App,36,0.2766,3,9
CUST001892,2020-10-16,35.0,Female,Hyderabad,102000.0,Regular,11255.94,6,1250.66,Website,8,0.5101,5,3
CUST001893,2019-12-12,65.0,Male,Pune,127000.0,Regular,23133.66,8,2891.71,Social Media,17,0.3859,5,29
CUST001894,2020-10-15,18.0,Female,Kolkata,101000.0,At-Risk,1953.67,9,325.61,Email,4,0.1455,3,256
CUST001895,2020-07-11,54.0,Female,Pune,100000.0,Premium,26309.26,17,1879.23,Social Media,57,0.4645,4,31
CUST001896,2021-01-17,61.0,Male,Chennai,100000.0,Regular,12029.17,7,1093.56,Website,12,0.2386,4,51
CUST001897,2022-08-10,18.0,Male,Kolkata,164000.0,Premium,28011.38,14,2154.72,Website,90,0.0403,3,35
CUST001898,2021-12-29,44.0,Female,Bangalore,100000.0,Occasional,3798.91,7,949.73,Website,17,0.4848,,53
CUST001899,2023-08-08,25.0,Male,Delhi,,New,4825.67,10,689.38,Email,14,0.0872,1,16
CUST001900,2020-05-01,41.0,Male,Kolkata,100000.0,Occasional,8818.02,6,1469.67,Mobile App,14,0.0849,5,3
CUST001901,2023-12-20,40.0,Male,Pune,100000.0,New,11594.4,8,2318.88,Social Media,12,0.2184,1,4
CUST001902,2019-05-22,37.0,Female,Pune,100000.0,New,5526.24,7,614.03,Email,10,0.321,4,11
CUST001903,2020-05-01,29.0,Female,Mumbai,194000.0,Regular,10793.19,5,1079.32,Social Media,18,0.2909,3,53
CUST001904,2023-11-24,57.0,Male,Pune,100000.0,At-Risk,4110.16,8,587.17,Email,7,0.3195,4,237
CUST001905,2020-06-27,19.0,Female,Chennai,100000.0,New,8832.78,7,1104.1,Email,19,0.4866,4,51
CUST001906,2020-06-24,56.0,Female,Kolkata,117000.0,New,5234.14,8,475.83,Social Media,12,0.0678,4,15
CUST001907,2022-03-21,47.0,Female,Mumbai,100000.0,New,7583.18,12,758.32,In-Store,17,0.2935,5,52
CUST001908,2020-09-19,60.0,Female,Hyderabad,100000.0,At-Risk,2463.68,5,492.74,Social Media,5,0.156,,204
CUST001909,2020-12-11,41.0,Male,Kolkata,100000.0,Premium,73614.52,21,12269.09,Social Media,72,0.2204,4,53
CUST001910,2021-04-17,47.0,Female,Delhi,100000.0,Premium,61455.1,20,6145.51,Email,45,0.2851,4,51
CUST001911,2023-06-03,29.0,Male,Kolkata,100000.0,Regular,19387.04,5,1615.59,Social Media,13,0.0871,4,50
CUST001912,2019-03-19,31.0,Male,Pune,100000.0,Regular,14543.29,11,1615.92,Mobile App,19,0.5691,,14
CUST001913,2021-12-04,41.0,Male,Chennai,100000.0,Regular,24460.55,6,2717.84,Email,16,0.262,4,35
CUST001914,2019-09-13,54.0,Female,Chennai,100000.0,Occasional,8603.85,8,860.39,Social Media,9,0.376,3,13
CUST001915,2020-07-13,36.0,Female,Hyderabad,100000.0,Regular,18958.01,3,1895.8,In-Store,10,0.2175,3,9
CUST001916,2019-08-25,18.0,Male,Kolkata,109000.0,Premium,45902.19,17,4590.22,In-Store,54,0.2067,,40
CUST001917,2020-04-28,49.0,Female,Pune,155000.0,New,9025.66,7,1128.21,Social Media,14,0.4977,4,17
CUST001918,2021-06-23,52.0,Male,Kolkata,100000.0,Regular,24076.48,12,3439.5,Website,11,0.2569,5,32
CUST001919,2019-06-06,32.0,Male,Delhi,100000.0,At-Risk,4788.54,13,798.09,Website,4,0.3768,4,74
CUST001920,2020-12-03,44.0,Male,Kolkata,100000.0,Occasional,5355.51,9,669.44,In-Store,11,0.1669,5,44
CUST001921,2022-01-17,48.0,Male,Delhi,107000.0,Regular,27912.58,12,2326.05,Email,19,0.3364,4,27
CUST001922,2020-04-26,41.0,Male,Pune,100000.0,New,11688.56,7,1669.79,Email,17,0.1512,3,8
CUST001923,2022-08-22,,Female,Bangalore,100000.0,Premium,70430.74,16,11738.46,In-Store,42,0.5524,4,9
CUST001924,2022-03-14,25.0,Female,Chennai,100000.0,Regular,10971.39,10,997.4,Website,17,0.5973,3,35
CUST001925,2019-09-06,18.0,Female,Kolkata,100000.0,New,14878.69,10,1239.89,Email,13,0.2343,5,14
CUST001926,2019-03-22,36.0,Male,Pune,138000.0,Regular,29941.15,8,3326.79,Social Media,15,0.4124,5,42
CUST001927,2023-07-18,39.0,Male,Chennai,100000.0,Regular,18962.01,10,1580.17,Social Media,14,0.4092,3,17
CUST001928,2021-10-07,22.0,Male,Kolkata,100000.0,New,8778.0,7,877.8,Mobile App,7,0.0718,3,37
CUST001929,2023-08-05,30.0,Male,Kolkata,116000.0,At-Risk,5593.15,5,621.46,Email,6,0.2816,,275
CUST001930,2020-12-07,37.0,Female,Pune,100000.0,Occasional,5553.01,8,504.82,Website,11,0.508,5,34
CUST001931,2023-06-19,35.0,Male,Mumbai,113000.0,New,9970.01,4,1994.0,Email,14,0.1144,4,51
CUST001932,2020-04-06,32.0,Male,Chennai,100000.0,Regular,20778.14,2,1888.92,Website,18,0.3747,5,50
CUST001933,2021-03-16,18.0,Male,Pune,,Premium,51165.08,19,4263.76,Mobile App,36,0.4975,4,3
CUST001934,2019-08-12,29.0,Female,Kolkata,100000.0,Regular,22923.2,4,3274.74,Website,20,0.1283,4,32
CUST001935,2020-08-04,44.0,Female,Bangalore,100000.0,Regular,16479.9,7,5493.3,Email,13,0.2363,3,43
CUST001936,2022-06-08,36.0,Other,Mumbai,131000.0,Premium,75699.78,15,9462.47,Website,48,0.3216,4,59
CUST001937,2022-12-22,18.0,Female,Bangalore,100000.0,New,8184.77,7,1169.25,Social Media,14,0.2774,3,46
CUST001938,2020-03-30,34.0,Male,Kolkata,100000.0,At-Risk,5652.81,7,513.89,Mobile App,4,0.1644,2,112
CUST001939,2020-03-09,26.0,Male,Bangalore,100000.0,Regular,25419.51,11,2118.29,Mobile App,11,0.1487,4,50
CUST001940,2021-11-30,44.0,Male,Hyderabad,100000.0,Premium,89920.71,17,5620.04,Social Media,66,0.1962,4,8
CUST001941,2019-12-15,34.0,Male,Mumbai,100000.0,Occasional,5161.89,3,368.71,Social Media,11,0.4877,4,25
CUST001942,2021-01-12,19.0,Male,Delhi,100000.0,New,7289.03,7,2429.68,In-Store,13,0.4438,2,39
CUST001943,2020-09-22,25.0,Male,Delhi,162000.0,At-Risk,3561.45,9,296.79,Social Media,3,0.133,5,95
CUST001944,2019-02-04,43.0,Male,Kolkata,100000.0,Occasional,7663.72,6,766.37,Website,9,0.44,4,43
CUST001945,2019-02-11,33.0,Female,Hyderabad,100000.0,Regular,15574.0,5,3114.8,Social Media,10,0.6741,4,27
CUST001946,2023-07-31,52.0,Male,Pune,100000.0,Premium,29023.82,18,2638.53,Website,63,0.1841,2,54
CUST001947,2023-09-13,49.0,Female,Mumbai,100000.0,New,12318.2,10,6159.1,Mobile App,12,0.39,4,57
CUST001948,2019-10-23,32.0,Female,Delhi,100000.0,At-Risk,3362.24,8,305.66,Email,4,0.2082,5,141
CUST001949,2020-12-24,54.0,Female,Mumbai,172000.0,At-Risk,2027.24,9,184.29,Social Media,6,0.2934,3,173
CUST001950,2022-07-31,23.0,Female,Pune,133000.0,New,11705.63,9,1170.56,Website,15,0.3733,5,58
CUST001951,2023-03-05,25.0,Female,Kolkata,100000.0,Regular,24608.34,6,2734.26,Mobile App,9,0.1506,1,2
CUST001952,2022-02-09,28.0,Female,Chennai,100000.0,Regular,16183.75,6,2311.96,Social Media,16,0.1914,2,52
CUST001953,2021-12-03,66.0,Female,Delhi,100000.0,Regular,20118.01,4,1547.54,Social Media,11,0.2293,4,9
CUST001954,2021-05-19,50.0,Male,Pune,100000.0,Regular,10664.45,5,1333.06,Website,12,0.2429,4,41
CUST001955,2023-11-29,27.0,Female,Mumbai,100000.0,Regular,27386.29,9,5477.26,Email,18,0.6191,3,56
CUST001956,2022-06-13,48.0,Female,Kolkata,129000.0,At-Risk,5949.53,6,594.95,Email,3,0.068,4,156
CUST001957,2021-05-07,28.0,Male,Hyderabad,100000.0,Occasional,3134.3,12,261.19,In-Store,12,0.2004,5,57
CUST001958,2023-06-26,18.0,Male,Kolkata,100000.0,New,7480.04,8,3740.02,Email,15,0.1799,5,35
CUST001959,2021-06-07,,Male,Hyderabad,100000.0,Regular,19459.57,7,3243.26,Mobile App,21,0.3342,5,23
CUST001960,2020-09-05,32.0,Female,Chennai,124000.0,New,6544.26,9,594.93,In-Store,20,0.1635,5,23
CUST001961,2023-05-28,42.0,Female,Kolkata,212000.0,Occasional,6794.42,9,849.3,Mobile App,12,0.1399,3,43
CUST001962,2021-07-30,44.0,Male,Kolkata,100000.0,Occasional,7461.16,9,621.76,Email,21,0.4794,1,2
CUST001963,2021-07-19,39.0,Male,Pune,100000.0,Premium,73236.72,19,12206.12,Social Media,45,0.2404,1,14
CUST001964,2021-05-24,18.0,Female,Pune,,Premium,29616.51,17,4936.08,Social Media,51,0.2462,3,39
CUST001965,2022-05-29,56.0,Female,Delhi,114000.0,Regular,17025.19,10,2432.17,In-Store,9,0.2897,4,52
CUST001966,2022-08-11,53.0,Male,Hyderabad,,Regular,21466.04,7,3066.58,In-Store,18,0.3542,4,51
CUST001967,2023-12-26,18.0,Male,Delhi,100000.0,Regular,25618.52,8,2561.85,Email,8,0.2104,3,10
CUST001968,2020-05-24,49.0,Male,Bangalore,100000.0,Regular,28577.92,9,2041.28,Email,19,0.4857,1,23
CUST001969,2020-07-26,44.0,Male,Kolkata,100000.0,New,10314.45,7,1719.08,Social Media,14,0.3202,4,40
CUST001970,2021-06-19,19.0,Female,Delhi,100000.0,Occasional,4509.17,10,563.65,Mobile App,15,0.3934,,9
CUST001971,2021-03-22,19.0,Male,Kolkata,100000.0,New,6794.4,3,617.67,Email,18,0.1489,,20
CUST001972,2021-08-20,29.0,Female,Mumbai,123000.0,New,5838.95,4,417.07,In-Store,20,0.7387,4,54
CUST001973,2022-05-18,34.0,Male,Chennai,100000.0,Regular,21980.88,12,3663.48,Social Media,11,0.5734,5,16
CUST001974,2021-02-22,50.0,Female,Delhi,100000.0,Regular,13210.32,11,1200.94,In-Store,15,0.3518,5,19
CUST001975,2020-10-04,28.0,Male,Kolkata,100000.0,Occasional,9604.49,8,640.3,Social Media,16,0.3392,4,11
CUST001976,2022-07-10,33.0,Male,Pune,124000.0,Premium,51499.24,17,4291.6,Social Media,54,0.3683,4,47
CUST001977,2021-02-05,29.0,Male,Hyderabad,100000.0,Regular,26425.98,13,2202.16,In-Store,16,0.3722,5,20
CUST001978,2021-12-19,31.0,Male,Mumbai,100000.0,New,11047.25,6,1104.72,Email,15,0.1502,3,9
CUST001979,2022-05-24,41.0,Male,Bangalore,100000.0,Occasional,9378.18,13,937.82,Social Media,11,0.3246,5,9
CUST001980,2023-07-09,51.0,Female,Chennai,100000.0,Occasional,8140.92,8,904.55,Website,15,0.3755,5,29
CUST001981,2020-03-07,29.0,Female,Bangalore,100000.0,Regular,9138.44,10,1015.38,In-Store,20,0.4835,5,3
CUST001982,2023-09-08,28.0,Female,Mumbai,100000.0,Regular,14153.84,9,1088.76,Social Media,20,0.335,3,31
CUST001983,2020-01-29,26.0,Female,Hyderabad,100000.0,Occasional,5434.03,12,603.78,Website,14,0.2461,,57
CUST001984,2023-08-26,29.0,Female,Kolkata,100000.0,Premium,66387.54,17,9483.93,In-Store,48,0.2957,4,14
CUST001985,2023-09-11,23.0,Female,Chennai,,Regular,16259.99,8,2322.86,Email,14,0.0981,5,10
CUST001986,2021-05-02,42.0,Female,Kolkata,100000.0,Premium,49884.13,18,8314.02,Social Media,48,0.3028,3,27
CUST001987,2022-10-27,46.0,Male,Delhi,100000.0,Premium,43255.03,16,2703.44,Social Media,30,0.1056,5,41
CUST001988,2020-06-01,24.0,Male,Chennai,100000.0,Regular,29475.02,8,7368.76,Social Media,17,0.379,3,13
CUST001989,2023-10-29,39.0,Male,Kolkata,113000.0,Occasional,5231.52,8,653.94,Email,10,0.1395,5,8
CUST001990,2023-12-21,42.0,Female,Pune,100000.0,New,9727.84,13,972.78,Email,12,0.3013,4,30
CUST001991,2022-02-16,41.0,Female,Chennai,100000.0,At-Risk,5032.03,4,838.67,Mobile App,3,0.2261,4,112
CUST001992,2021-12-25,50.0,Female,Pune,,Regular,8913.21,10,594.21,Social Media,13,0.2406,4,25
CUST001993,2022-08-12,18.0,Male,Kolkata,,New,4910.2,4,613.77,Email,21,0.2143,4,11
CUST001994,2019-04-26,40.0,Female,Bangalore,100000.0,Regular,9763.03,11,1394.72,In-Store,13,0.3066,1,2
CUST001995,2021-05-06,31.0,Male,Kolkata,153000.0,New,9843.61,9,1968.72,Social Media,13,0.4989,,37
CUST001996,2022-07-18,18.0,Other,Chennai,,Premium,64112.99,13,10685.5,Email,30,0.2979,4,54
CUST001997,2023-06-22,21.0,Female,Delhi,100000.0,Premium,35966.24,14,2766.63,Email,48,0.2702,2,22
CUST001998,2021-08-30,38.0,Female,Bangalore,100000.0,Regular,9221.57,4,922.16,Mobile App,26,0.3263,,55
CUST001999,2023-09-19,18.0,Male,Hyderabad,121000.0,Regular,9856.93,3,896.08,Website,18,0.0751,2,41
CUST002000,2022-01-04,20.0,Male,Hyderabad,,Premium,30286.64,18,3028.66,Mobile App,45,0.2008,4,50
CUST002001,2023-09-02,65.0,Female,Chennai,100000.0,Occasional,7788.28,7,1112.61,Email,15,0.5797,,11
CUST002002,2021-12-13,36.0,Female,Pune,100000.0,Occasional,2807.07,9,280.71,Social Media,10,0.1831,4,46
CUST002003,2023-10-11,46.0,Male,Pune,100000.0,Occasional,3031.5,10,303.15,Website,19,0.2872,3,8
CUST002004,2020-04-18,53.0,Female,Mumbai,100000.0,Regular,23520.26,11,2940.03,Email,23,0.7036,4,29
CUST002005,2019-08-17,28.0,Female,Delhi,100000.0,Premium,88303.82,14,11037.98,Email,39,0.2671,3,28
CUST002006,2023-03-30,45.0,Female,Mumbai,100000.0,Occasional,5479.45,10,913.24,Mobile App,20,0.247,3,57
CUST002007,2021-05-03,37.0,Male,Delhi,100000.0,Regular,27800.81,8,1985.77,Email,17,0.1437,1,51
CUST002008,2019-10-15,29.0,Female,Hyderabad,105000.0,Occasional,2549.42,7,196.11,Email,17,0.4347,4,55
CUST002009,2021-05-05,40.0,Female,Delhi,100000.0,New,7040.08,7,541.54,Website,19,0.1832,5,58
CUST002010,2023-06-10,41.0,Female,Kolkata,100000.0,Occasional,9627.79,14,1069.75,Mobile App,15,0.141,4,36
CUST002011,2020-03-27,38.0,Female,Delhi,139000.0,Regular,11232.9,11,1404.11,Website,13,0.2653,4,27
CUST002012,2023-05-05,40.0,Male,Delhi,100000.0,Regular,24646.81,12,2464.68,Social Media,19,0.4226,5,53
CUST002013,2019-03-05,41.0,Male,Bangalore,166000.0,Regular,29662.42,6,2966.24,Website,20,0.3778,4,8
CUST002014,2023-09-18,44.0,Male,Hyderabad,100000.0,Regular,24451.25,6,3056.41,Social Media,23,0.3167,3,41
CUST002015,2021-04-25,18.0,Female,Mumbai,100000.0,Occasional,3954.57,11,494.32,Mobile App,25,0.1434,4,30
CUST002016,2021-05-17,49.0,Female,Hyderabad,,Regular,13800.73,5,1725.09,Website,13,0.0861,3,4
CUST002017,2023-08-24,,Female,Hyderabad,100000.0,At-Risk,4097.48,6,512.19,Website,7,0.1368,5,255
CUST002018,2023-04-20,21.0,Female,Mumbai,237000.0,At-Risk,5979.04,11,747.38,In-Store,3,0.2152,4,168
CUST002019,2023-01-27,30.0,Female,Chennai,100000.0,New,15255.3,5,1525.53,Mobile App,14,0.1324,2,35
CUST002020,2020-08-31,55.0,Male,Hyderabad,100000.0,Premium,99812.1,19,12476.51,Social Media,36,0.2145,3,19
CUST002021,2019-05-09,32.0,Female,Hyderabad,124000.0,Regular,13730.53,8,1961.5,Mobile App,19,0.1747,4,25
CUST002022,2021-08-05,30.0,Female,Pune,,Occasional,5050.9,9,721.56,Website,14,0.3819,4,29
CUST002023,2020-03-27,45.0,Male,Mumbai,100000.0,Regular,29461.59,7,4208.8,In-Store,25,0.4511,5,13
CUST002024,2021-03-26,37.0,Male,Chennai,,At-Risk,2746.93,10,249.72,Social Media,5,0.2927,4,171
CUST002025,2019-05-05,18.0,Female,Pune,225000.0,Occasional,6666.27,7,606.02,Social Media,19,0.3169,4,27
CUST002026,2020-12-30,29.0,Female,Kolkata,100000.0,Regular,17503.42,6,1591.22,Mobile App,15,0.0367,,4
CUST002027,2023-03-23,37.0,Female,Hyderabad,100000.0,Regular,8043.79,8,670.32,Website,8,0.0738,5,21
CUST002028,2019-09-01,39.0,Female,Chennai,100000.0,Premium,96129.59,15,6866.4,In-Store,45,0.3778,5,29
CUST002029,2019-01-06,38.0,Female,Chennai,100000.0,Premium,46341.66,19,5149.07,Mobile App,45,0.2374,5,36
CUST002030,2023-12-25,43.0,Male,Mumbai,100000.0,Occasional,3925.11,11,490.64,Email,12,0.4018,4,55
CUST002031,2021-11-22,38.0,Male,Mumbai,100000.0,Regular,26826.58,7,2235.55,Social Media,13,0.5463,3,23
CUST002032,2020-10-13,20.0,Female,Hyderabad,,Occasional,6599.58,9,824.95,Social Media,10,0.2007,3,29
CUST002033,2020-04-28,34.0,Female,Hyderabad,100000.0,New,11743.57,9,1467.95,Social Media,18,0.0674,5,7
CUST002034,2021-10-21,46.0,Female,Kolkata,100000.0,Premium,62615.47,16,10435.91,Email,54,0.2628,5,31
CUST002035,2019-01-06,18.0,Male,Delhi,100000.0,Regular,24634.16,6,2239.47,Mobile App,12,0.5032,5,9
CUST002036,2022-09-25,28.0,Male,Bangalore,100000.0,Occasional,6278.88,8,896.98,In-Store,10,0.5556,3,43
CUST002037,2022-06-07,43.0,Female,Pune,,New,6326.51,13,372.15,Social Media,11,0.1786,4,15
CUST002038,2021-02-12,26.0,Female,Chennai,100000.0,At-Risk,4204.0,1,525.5,Email,3,0.1787,4,166
CUST002039,2022-08-17,36.0,Male,Hyderabad,100000.0,At-Risk,1997.16,8,285.31,In-Store,5,0.1374,5,119
CUST002040,2023-12-04,35.0,Female,Kolkata,100000.0,New,5445.46,5,680.68,Website,13,0.3716,4,22
CUST002041,2019-04-15,63.0,Female,Kolkata,100000.0,Occasional,6390.77,3,710.09,Email,16,0.2668,5,2
CUST002042,2021-10-07,18.0,Female,Chennai,100000.0,Regular,19202.04,5,3200.34,Mobile App,13,0.8266,5,39
CUST002043,2021-10-07,23.0,Male,Bangalore,100000.0,Regular,17666.44,10,1261.89,Website,11,0.3337,,30
CUST002044,2023-08-04,35.0,Male,Kolkata,100000.0,Regular,21941.53,4,3134.5,Email,16,0.2081,1,20
CUST002045,2020-12-10,35.0,Male,Hyderabad,,Regular,29876.01,10,1991.73,Mobile App,10,0.1524,3,23
CUST002046,2023-04-22,57.0,Male,Kolkata,100000.0,Regular,9937.14,5,709.8,Mobile App,12,0.0917,,18
CUST002047,2021-12-02,42.0,Other,Hyderabad,100000.0,Regular,24292.4,5,4858.48,Email,8,0.1329,5,12
CUST002048,2020-02-26,26.0,Female,Mumbai,100000.0,Occasional,5955.93,3,992.65,Email,14,0.1472,5,42
CUST002049,2020-10-18,42.0,Female,Kolkata,100000.0,Regular,14732.68,11,1841.58,Social Media,14,0.2431,3,38
CUST002050,2020-12-16,21.0,Male,Hyderabad,100000.0,Regular,26262.93,4,3751.85,Social Media,14,0.0675,3,14
CUST002051,2020-06-30,33.0,Male,Kolkata,,New,10099.73,9,1009.97,Website,15,0.7151,3,32
CUST002052,2021-08-28,30.0,Female,Hyderabad,100000.0,Regular,21996.25,2,1833.02,Social Media,13,0.203,3,47
CUST002053,2021-03-13,45.0,Male,Delhi,,Premium,59566.57,21,6618.51,In-Store,21,0.3349,1,13
CUST002054,2023-11-13,33.0,Female,Kolkata,,Occasional,8301.17,10,592.94,In-Store,20,0.3108,3,19
CUST002055,2021-09-21,33.0,Female,Chennai,100000.0,Premium,93734.65,16,7811.22,Website,42,0.076,,34
CUST002056,2020-02-12,35.0,Female,Delhi,103000.0,Regular,26650.48,8,3331.31,Social Media,18,0.5128,2,59
CUST002057,2020-03-26,30.0,Female,Pune,,Regular,11653.35,9,1294.82,Mobile App,15,0.265,3,5
CUST002058,2022-08-20,43.0,Male,Pune,112000.0,New,12701.05,3,2116.84,Email,7,0.2455,4,8
CUST002059,2020-04-15,,Male,Kolkata,100000.0,At-Risk,5454.27,6,909.04,In-Store,4,0.1196,5,244
CUST002060,2020-06-10,31.0,Male,Pune,,Occasional,7115.81,8,889.48,Website,18,0.1433,5,3
CUST002061,2020-10-07,33.0,Female,Pune,167000.0,Regular,18965.51,12,1724.14,Mobile App,18,0.4529,,51
CUST002062,2023-04-23,,Female,Delhi,100000.0,Premium,44291.37,17,4921.26,Email,54,0.4535,2,43
CUST002063,2022-11-04,46.0,Male,Delhi,,Regular,22446.17,16,2040.56,Mobile App,13,0.6087,4,24
CUST002064,2020-03-28,55.0,Female,Mumbai,100000.0,New,14241.6,8,2373.6,In-Store,14,0.3712,5,54
CUST002065,2019-01-25,,Male,Chennai,174000.0,Regular,29112.24,11,2911.22,Website,22,0.0345,4,33
CUST002066,2021-04-18,33.0,Male,Hyderabad,100000.0,Premium,61654.58,19,8807.8,Mobile App,45,0.477,1,45
CUST002067,2023-05-25,47.0,Male,Delhi,100000.0,New,5019.28,8,456.3,Social Media,15,0.4588,1,16
CUST002068,2023-10-06,26.0,Female,Delhi,100000.0,Regular,29954.44,6,4279.21,Social Media,12,0.4224,4,23
CUST002069,2020-02-21,31.0,Female,Bangalore,131000.0,Premium,87014.2,22,9668.24,Website,33,0.3353,5,42
CUST002070,2023-09-17,54.0,Female,Hyderabad,100000.0,Premium,53936.46,18,5992.94,Social Media,99,0.1747,4,19
CUST002071,2020-09-08,53.0,Male,Bangalore,100000.0,Occasional,6168.25,6,560.75,Social Media,12,0.309,4,7
CUST002072,2023-07-04,31.0,Male,Chennai,100000.0,Premium,66171.01,20,5090.08,Mobile App,36,0.3426,5,35
CUST002073,2022-06-03,31.0,Male,Delhi,100000.0,Occasional,8946.49,10,1118.31,In-Store,17,0.1491,4,41
CUST002074,2021-02-14,53.0,Male,Delhi,100000.0,Regular,29811.0,10,3726.38,Email,15,0.1218,4,48
CUST002075,2021-07-27,39.0,Female,Delhi,100000.0,Regular,9761.76,5,976.18,Social Media,17,0.1243,,52
CUST002076,2020-01-03,34.0,Male,Pune,100000.0,Occasional,9262.2,4,1543.7,In-Store,13,0.1172,3,40
CUST002077,2020-10-23,42.0,Female,Delhi,165000.0,Premium,99855.89,18,14265.13,Email,45,0.0793,2,1
CUST002078,2022-07-25,56.0,Male,Mumbai,100000.0,Regular,13491.83,10,1686.48,Mobile App,18,0.3446,,12
CUST002079,2019-03-13,,Male,Mumbai,,Regular,10192.0,13,849.33,Email,15,0.2218,3,13
CUST002080,2019-06-09,48.0,Male,Hyderabad,100000.0,New,8482.85,6,1211.84,Social Media,16,0.1507,4,13
CUST002081,2023-07-07,49.0,Male,Pune,100000.0,Regular,8692.53,8,1241.79,Social Media,15,0.3591,,40
CUST002082,2022-07-04,38.0,Male,Bangalore,100000.0,New,14965.67,8,1662.85,In-Store,18,0.197,,12
CUST002083,2019-03-04,22.0,Female,Pune,131000.0,Occasional,8084.04,8,621.85,Email,16,0.3687,5,41
CUST002084,2023-01-22,21.0,Female,Hyderabad,100000.0,Occasional,7842.33,8,871.37,Website,20,0.1351,5,5
CUST002085,2021-07-11,24.0,Male,Pune,105000.0,Premium,44835.66,13,4483.57,Email,51,0.4332,,32
CUST002086,2021-04-04,21.0,Male,Chennai,100000.0,At-Risk,3796.21,5,421.8,In-Store,2,0.3233,2,136
CUST002087,2019-05-19,49.0,Female,Chennai,104000.0,Premium,99923.57,19,14274.8,Mobile App,24,0.092,4,7
